Object,Close-Approach (CA) Date,CA Distance Nominal (LD | au),CA Distance Minimum (LD | au),V relative (km/s),V infinity (km/s),H (mag),Estimated Diameter
(2018 NM),2018-Jul-17 05:29Ê±Ê< 00:01,1.40 | 0.00359,1.39 | 0.00358,6.74,6.62,26.4,14 m -   31 m
(2018 NL4),2018-Jul-18 01:34Ê±Ê< 00:01,10.39 | 0.02669,10.33 | 0.02655,12.69,12.68,24.2,38 m -   86 m
(2018 OQ),2018-Jul-18 18:48Ê±Ê< 00:01,3.72 | 0.00956,3.71 | 0.00953,6.07,6.03,26.8,12 m -   26 m
(2018 NQ1),2018-Jul-19 08:31Ê±Ê< 00:01,16.33 | 0.04196,16.21 | 0.04166,5.97,5.96,25.1,25 m -   57 m
(2018 OF),2018-Jul-19 22:20Ê±Ê< 00:01,14.64 | 0.03762,14.56 | 0.03740,14.02,14.01,24.3,37 m -   82 m
(2018 OY),2018-Jul-21 01:46Ê±Ê< 00:01,6.22 | 0.01598,6.18 | 0.01588,10.05,10.04,25.2,24 m -   54 m
(2018 NE1),2018-Jul-21 11:09Ê±Ê< 00:01,10.06 | 0.02586,10.06 | 0.02585,14.23,14.22,23.4,56 m -  120 m
(2018 NF4),2018-Jul-21 13:24Ê±Ê< 00:01,18.75 | 0.04819,18.63 | 0.04787,12.76,12.75,22.4,88 m -  200 m
(2018 OL),2018-Jul-22 04:10Ê±Ê< 00:01,11.43 | 0.02937,11.40 | 0.02928,16.07,16.07,24.1,40 m -   90 m
(2018 OF2),2018-Jul-24 10:49Ê±ÊÊÊÊ00:20,1.14 | 0.00294,0.93 | 0.00239,11.91,11.83,27.4,9.0 m -   20 m
(2018 PZ23),2018-Jul-25 00:03Ê±ÊÊÊÊ00:01,17.33 | 0.04453,17.28 | 0.04440,6.94,6.94,25.3,23 m -   51 m
(2018 NR1),2018-Jul-27 01:23Ê±Ê< 00:01,17.00 | 0.04368,16.98 | 0.04364,5.14,5.13,24.7,31 m -   68 m
(2018 PK21),2018-Jul-30 04:07Ê±Ê< 00:01,15.59 | 0.04007,15.57 | 0.04000,1.58,1.53,25.9,17 m -   38 m
(2018 PU7),2018-Jul-31 01:35Ê±Ê< 00:01,14.06 | 0.03613,14.05 | 0.03611,10.39,10.39,23.3,59 m -  130 m
(2018 PA25),2018-Jul-31 15:03Ê±Ê1_18:59,10.63 | 0.02732,5.43 | 0.01395,17.90,17.89,25,27 m -   61 m
(2018 PD9),2018-Aug-01 09:10Ê±Ê< 00:01,5.31 | 0.01365,5.30 | 0.01361,6.18,6.15,27.5,8.5 m -   19 m
(2018 PR24),2018-Aug-01 12:37Ê±ÊÊÊÊ00:12,14.21 | 0.03652,13.54 | 0.03480,14.01,14.01,24.8,29 m -   64 m
(2018 PP9),2018-Aug-03 14:52Ê±Ê< 00:01,1.63 | 0.00420,1.63 | 0.00420,6.09,5.98,26,17 m -   38 m
(2018 PJ20),2018-Aug-03 16:01Ê±Ê< 00:01,6.11 | 0.01571,6.08 | 0.01561,13.06,13.05,27.3,9.4 m -   21 m
(2018 PZ21),2018-Aug-03 20:51Ê±Ê< 00:01,6.83 | 0.01754,6.81 | 0.01749,5.70,5.67,26.7,12 m -   28 m
(2018 PY7),2018-Aug-03 21:03Ê±Ê< 00:01,1.07 | 0.00274,1.07 | 0.00274,9.99,9.89,26.8,12 m -   26 m
(2018 QJ1),2018-Aug-05 07:53Ê±ÊÊÊÊ00:09,8.27 | 0.02124,8.15 | 0.02093,9.50,9.49,25.2,24 m -   55 m
(2018 PR7),2018-Aug-06 01:59Ê±Ê< 00:01,1.36 | 0.00348,1.36 | 0.00348,4.35,4.17,28.5,5.2 m -   12 m
(2018 OZ),2018-Aug-06 12:02Ê±Ê< 00:01,6.97 | 0.01790,6.92 | 0.01779,9.62,9.60,24.9,28 m -   62 m
(2018 PC),2018-Aug-06 13:43Ê±Ê< 00:01,12.05 | 0.03096,12.02 | 0.03089,9.30,9.29,24.1,40 m -   90 m
(2018 PC20),2018-Aug-06 20:57Ê±Ê< 00:01,11.13 | 0.02859,11.09 | 0.02849,8.04,8.03,25.3,24 m -   53 m
(2018 PO20),2018-Aug-07 01:06Ê±Ê< 00:01,7.48 | 0.01923,7.47 | 0.01918,6.83,6.81,26.6,13 m -   29 m
(2018 QQ),2018-Aug-07 23:25Ê±Ê< 00:01,15.19 | 0.03902,15.16 | 0.03895,4.74,4.72,25.6,20 m -   46 m
(2018 PN22),2018-Aug-09 08:17Ê±Ê< 00:01,6.22 | 0.01597,6.20 | 0.01594,2.42,2.35,27.4,8.8 m -   20 m
(2018 QX),2018-Aug-10 13:04Ê±Ê< 00:01,5.52 | 0.01418,5.48 | 0.01408,4.86,4.82,26.9,11 m -   25 m
(2018 PM10),2018-Aug-10 14:17Ê±Ê< 00:01,3.21 | 0.00826,3.21 | 0.00825,7.85,7.81,27,11 m -   24 m
(2018 PD20),2018-Aug-10 14:31Ê±ÊÊÊÊ00:02,0.09 | 0.00022,0.09 | 0.00022,12.02,10.99,27.4,8.9 m -   20 m
(2018 QS),2018-Aug-14 11:33Ê±Ê< 00:01,4.49 | 0.01153,4.48 | 0.01152,9.75,9.73,26.2,15 m -   34 m
(2018 PN20),2018-Aug-15 05:30Ê±ÊÊÊÊ00:02,15.25 | 0.03919,15.01 | 0.03858,11.41,11.40,25.2,24 m -   54 m
(2018 PY23),2018-Aug-15 20:50Ê±ÊÊÊÊ00:01,1.32 | 0.00339,1.30 | 0.00334,25.12,25.09,27.9,7.0 m -   16 m
(2018 PM20),2018-Aug-16 19:11Ê±Ê< 00:01,8.02 | 0.02060,7.91 | 0.02033,8.99,8.97,26.4,14 m -   31 m
(2018 PT23),2018-Aug-16 21:07Ê±Ê< 00:01,5.57 | 0.01432,5.54 | 0.01423,15.84,15.83,24.5,34 m -   76 m
(2018 PV24),2018-Aug-17 21:09Ê±ÊÊÊÊ01:58,1.18 | 0.00304,1.12 | 0.00289,6.56,6.42,29.7,3.0 m -  6.8 m
(2018 PL10),2018-Aug-18 03:49Ê±Ê< 00:01,19.28 | 0.04954,19.15 | 0.04921,12.54,12.54,22.1,99 m -  220 m
(2018 PO22),2018-Aug-18 08:43Ê±Ê< 00:01,8.85 | 0.02275,8.83 | 0.02270,11.06,11.05,23,66 m -  150 m
(2018 PK20),2018-Aug-18 18:12Ê±Ê< 00:01,7.90 | 0.02029,7.86 | 0.02020,8.31,8.29,25.9,18 m -   40 m
(2018 QZ),2018-Aug-19 05:32Ê±Ê< 00:01,6.60 | 0.01697,6.57 | 0.01689,9.50,9.48,24.3,36 m -   81 m
(2018 QE),2018-Aug-20 03:18Ê±Ê< 00:01,2.80 | 0.00718,2.79 | 0.00716,4.48,4.40,27.8,7.3 m -   16 m
(2018 QA1),2018-Aug-21 06:00Ê±Ê< 00:01,12.21 | 0.03136,12.18 | 0.03129,11.19,11.19,23.3,59 m -  130 m
(2018 QR1),2018-Aug-21 21:10Ê±Ê< 00:01,0.23 | 0.00059,0.23 | 0.00059,18.02,17.77,27.2,9.5 m -   21 m
(2018 PK9),2018-Aug-22 16:34Ê±ÊÊÊÊ00:02,16.99 | 0.04365,16.67 | 0.04284,8.97,8.97,25.2,25 m -   55 m
(2018 PW7),2018-Aug-23 09:49Ê±Ê< 00:01,11.31 | 0.02905,11.27 | 0.02895,10.61,10.60,24.2,38 m -   84 m
(2018 QF1),2018-Aug-23 17:05Ê±Ê< 00:01,18.02 | 0.04631,17.93 | 0.04606,14.32,14.32,23.4,55 m -  120 m
(2018 PU23),2018-Aug-23 20:57Ê±ÊÊÊÊ00:04,7.80 | 0.02003,7.76 | 0.01993,1.47,1.37,28.1,6.3 m -   14 m
(2018 QS1),2018-Aug-24 09:51Ê±Ê< 00:01,1.17 | 0.00300,1.16 | 0.00298,13.52,13.46,27.5,8.2 m -   18 m
(2018 PR9),2018-Aug-24 12:21Ê±ÊÊÊÊ00:44,18.01 | 0.04627,17.13 | 0.04402,14.03,14.03,24.4,35 m -   77 m
(2018 QH1),2018-Aug-27 20:36Ê±Ê< 00:01,13.17 | 0.03384,12.97 | 0.03333,12.46,12.45,25.6,20 m -   44 m
(2018 LQ2),2018-Aug-27 21:35Ê±Ê< 00:01,9.36 | 0.02405,9.36 | 0.02404,1.49,1.41,24.8,29 m -   65 m
(2016 GK135),2018-Aug-28 16:31Ê±ÊÊÊÊ00:45,16.70 | 0.04290,16.66 | 0.04281,2.75,2.73,28.1,6.4 m -   14 m
(2016 NF23),2018-Aug-29 03:38Ê±Ê< 00:01,13.14 | 0.03377,13.14 | 0.03377,9.04,9.03,22.9,70 m -  160 m
(1998 SD9),2018-Aug-29 07:29Ê±Ê< 00:01,4.21 | 0.01083,4.21 | 0.01083,10.70,10.68,24.2,38 m -   86 m
(2018 DE1),2018-Aug-30 15:30Ê±ÊÊÊÊ01:11,15.18 | 0.03902,14.62 | 0.03756,6.48,6.47,25.5,21 m -   47 m
(2018 RN1),2018-Aug-30 19:33Ê±Ê< 00:01,8.98 | 0.02308,8.92 | 0.02292,12.83,12.82,25.3,23 m -   51 m
(2018 QW1),2018-Aug-30 22:03Ê±Ê< 00:01,9.10 | 0.02337,9.08 | 0.02334,13.78,13.77,22.4,87 m -  190 m
(2018 RE),2018-Aug-31 01:03Ê±Ê< 00:01,5.93 | 0.01524,5.90 | 0.01515,23.55,23.55,24.4,36 m -   80 m
(2018 RZ),2018-Aug-31 08:07Ê±Ê< 00:01,8.65 | 0.02224,8.56 | 0.02199,23.08,23.08,24.6,33 m -   73 m
(2005 FG),2018-Aug-31 09:19Ê±Ê< 00:01,19.29 | 0.04957,19.29 | 0.04957,5.39,5.38,23.9,44 m -   99 m
(2018 RY),2018-Sep-01 04:51Ê±Ê< 00:01,13.02 | 0.03346,13.01 | 0.03343,15.09,15.09,23.3,58 m -  130 m
(2018 RA),2018-Sep-01 09:17Ê±Ê< 00:01,3.03 | 0.00779,3.03 | 0.00779,6.92,6.87,26.7,12 m -   28 m
(2001 RQ17),2018-Sep-02 12:04Ê±Ê< 00:01,19.26 | 0.04948,19.26 | 0.04948,8.27,8.26,22.6,80 m -  180 m
(2018 RN),2018-Sep-03 01:00Ê±Ê< 00:01,12.49 | 0.03208,12.42 | 0.03192,9.78,9.77,23.8,47 m -  100 m
523788 (2015 FP118),2018-Sep-03 10:09Ê±Ê< 00:01,12.24 | 0.03144,12.23 | 0.03144,9.77,9.76,19.3,370 m -  820 m
(2018 QA),2018-Sep-03 16:51Ê±ÊÊÊÊ01:01,17.43 | 0.04478,16.24 | 0.04173,20.37,20.37,23.4,54 m -  120 m
(2018 RR1),2018-Sep-03 22:00Ê±Ê< 00:01,0.94 | 0.00243,0.94 | 0.00242,4.60,4.35,29.9,2.7 m -  6.1 m
(2018 RO1),2018-Sep-04 14:04Ê±Ê< 00:01,4.23 | 0.01087,4.21 | 0.01082,11.07,11.05,27,11 m -   24 m
(2018 RD6),2018-Sep-04 20:18Ê±ÊÊÊÊ00:13,4.83 | 0.01241,4.70 | 0.01209,9.08,9.06,27.8,7.2 m -   16 m
(2018 RD2),2018-Sep-04 21:50Ê±Ê< 00:01,5.76 | 0.01479,5.69 | 0.01463,8.33,8.30,26.9,11 m -   24 m
(2018 RO),2018-Sep-05 07:32Ê±Ê< 00:01,5.83 | 0.01497,5.81 | 0.01492,6.41,6.38,26,17 m -   37 m
(2018 RH3),2018-Sep-05 09:10Ê±Ê< 00:01,1.90 | 0.00488,1.89 | 0.00487,8.44,8.38,26.1,16 m -   36 m
(2018 RE4),2018-Sep-05 09:45Ê±Ê< 00:01,6.83 | 0.01755,6.78 | 0.01742,6.31,6.29,27.1,10 m -   23 m
(2018 RP),2018-Sep-05 11:26Ê±Ê< 00:01,3.76 | 0.00966,3.75 | 0.00964,14.16,14.15,26.2,15 m -   35 m
(2018 RB2),2018-Sep-05 15:37Ê±Ê< 00:01,1.47 | 0.00378,1.47 | 0.00378,9.21,9.14,27.3,9.3 m -   21 m
(2018 RS),2018-Sep-05 17:21Ê±ÊÊÊÊ00:01,0.28 | 0.00071,0.27 | 0.00071,17.07,16.85,29.5,3.4 m -  7.6 m
(2018 RE7),2018-Sep-05 20:14Ê±Ê< 00:01,13.04 | 0.03350,12.84 | 0.03301,11.92,11.92,24.1,41 m -   92 m
(2018 RE2),2018-Sep-06 10:06Ê±Ê< 00:01,0.99 | 0.00255,0.99 | 0.00254,8.73,8.61,28.5,5.4 m -   12 m
(2018 RG3),2018-Sep-06 10:59Ê±Ê< 00:01,9.02 | 0.02317,8.98 | 0.02307,7.40,7.38,26.2,16 m -   35 m
(2018 RR),2018-Sep-06 11:28Ê±Ê< 00:01,1.99 | 0.00511,1.98 | 0.00510,8.97,8.91,27.5,8.2 m -   18 m
(2018 RS5),2018-Sep-06 23:01Ê±Ê< 00:01,12.14 | 0.03120,12.03 | 0.03090,16.70,16.69,24.5,33 m -   75 m
(2018 RQ),2018-Sep-07 13:55Ê±Ê< 00:01,12.49 | 0.03209,12.37 | 0.03180,13.29,13.28,24.7,30 m -   67 m
(2018 RJ3),2018-Sep-07 21:43Ê±Ê< 00:01,0.44 | 0.00112,0.43 | 0.00112,8.39,8.11,27.8,7.2 m -   16 m
(2018 RF3),2018-Sep-07 22:08Ê±Ê< 00:01,1.99 | 0.00512,1.99 | 0.00511,9.89,9.83,26.9,11 m -   24 m
(2018 RD8),2018-Sep-07 23:02Ê±Ê< 00:01,10.28 | 0.02640,10.16 | 0.02610,8.46,8.44,25,27 m -   60 m
(2018 RF),2018-Sep-08 00:22Ê±Ê< 00:01,11.76 | 0.03022,11.74 | 0.03016,13.28,13.27,24.6,33 m -   73 m
(2018 RD1),2018-Sep-08 01:37Ê±Ê< 00:01,13.49 | 0.03466,13.46 | 0.03458,10.06,10.05,24.1,40 m -   90 m
(2018 RV7),2018-Sep-08 04:53Ê±Ê< 00:01,10.01 | 0.02573,9.95 | 0.02556,13.51,13.51,26.4,14 m -   32 m
(2018 RW),2018-Sep-08 05:18Ê±Ê< 00:01,0.44 | 0.00114,0.44 | 0.00114,6.25,5.87,30.3,2.3 m -  5.2 m
(2018 RY3),2018-Sep-08 10:58Ê±Ê< 00:01,4.40 | 0.01130,4.38 | 0.01127,19.70,19.69,25.3,23 m -   51 m
(2018 RF5),2018-Sep-08 18:58Ê±Ê< 00:01,7.93 | 0.02038,7.90 | 0.02030,9.03,9.02,27.4,9.0 m -   20 m
(2018 RV27),2018-Sep-09 10:48Ê±Ê< 00:01,2.14 | 0.00551,2.13 | 0.00547,10.93,10.89,28.2,6.2 m -   14 m
(2018 RC),2018-Sep-09 12:09Ê±Ê< 00:01,0.58 | 0.00150,0.58 | 0.00150,5.33,4.99,24.9,28 m -   63 m
(2018 RR5),2018-Sep-09 12:28Ê±Ê< 00:01,7.38 | 0.01896,7.36 | 0.01892,5.16,5.13,26.3,14 m -   32 m
(2018 RD4),2018-Sep-09 14:14Ê±Ê< 00:01,2.28 | 0.00585,2.28 | 0.00585,6.03,5.95,28.4,5.7 m -   13 m
(2018 RD7),2018-Sep-09 21:41Ê±Ê< 00:01,14.21 | 0.03652,14.16 | 0.03638,7.48,7.47,25.1,25 m -   56 m
(2018 RO5),2018-Sep-09 22:02Ê±Ê< 00:01,5.29 | 0.01359,5.28 | 0.01356,7.07,7.04,25.5,21 m -   47 m
(2018 RE1),2018-Sep-10 04:18Ê±Ê< 00:01,11.06 | 0.02843,11.00 | 0.02827,25.97,25.97,24.5,33 m -   73 m
(2018 RQ5),2018-Sep-10 06:53Ê±Ê< 00:01,14.96 | 0.03844,14.90 | 0.03830,10.37,10.36,24.7,30 m -   68 m
(2018 RF2),2018-Sep-10 08:58Ê±Ê< 00:01,4.01 | 0.01031,4.00 | 0.01029,10.88,10.85,27.8,7.2 m -   16 m
(2018 RH5),2018-Sep-10 15:21Ê±Ê< 00:01,13.34 | 0.03429,13.25 | 0.03406,6.83,6.82,26.5,13 m -   29 m
(2018 RJ6),2018-Sep-10 15:45Ê±Ê< 00:01,13.22 | 0.03396,13.12 | 0.03370,11.15,11.14,26.4,14 m -   31 m
(2018 RA1),2018-Sep-10 23:47Ê±Ê< 00:01,2.40 | 0.00617,2.40 | 0.00616,10.07,10.03,26.4,14 m -   31 m
(2015 SW6),2018-Sep-11 00:08Ê±Ê< 00:01,9.20 | 0.02364,9.20 | 0.02364,10.50,10.49,24.6,32 m -   71 m
(2018 QU1),2018-Sep-11 03:40Ê±Ê< 00:01,10.90 | 0.02800,10.89 | 0.02798,12.52,12.51,22.7,78 m -  170 m
(2018 RP5),2018-Sep-11 14:05Ê±Ê< 00:01,4.33 | 0.01113,4.32 | 0.01111,13.66,13.65,26.3,15 m -   33 m
(2018 RB1),2018-Sep-11 14:20Ê±Ê< 00:01,2.45 | 0.00630,2.45 | 0.00629,8.13,8.08,27.7,7.8 m -   18 m
(2018 RD5),2018-Sep-12 02:42Ê±Ê< 00:01,4.39 | 0.01128,4.39 | 0.01127,6.46,6.42,25.9,18 m -   40 m
(2018 RT5),2018-Sep-12 03:57Ê±Ê< 00:01,1.64 | 0.00420,1.63 | 0.00420,9.28,9.21,26.1,16 m -   37 m
(2018 RR4),2018-Sep-12 12:59Ê±Ê< 00:01,3.22 | 0.00828,3.21 | 0.00826,8.87,8.84,27.1,10 m -   23 m
(2018 RY5),2018-Sep-12 17:12Ê±Ê< 00:01,0.47 | 0.00120,0.47 | 0.00120,23.72,23.62,26.5,13 m -   30 m
(2018 RZ5),2018-Sep-12 20:08Ê±Ê< 00:01,0.13 | 0.00033,0.13 | 0.00033,20.23,19.83,29.7,3.1 m -  6.9 m
(2018 RA6),2018-Sep-12 23:10Ê±Ê< 00:01,4.71 | 0.01211,4.67 | 0.01201,13.04,13.02,25.4,22 m -   49 m
(2018 RO8),2018-Sep-13 09:57Ê±Ê< 00:01,10.96 | 0.02817,10.91 | 0.02802,11.73,11.73,25.6,20 m -   45 m
(2018 RE3),2018-Sep-13 12:44Ê±Ê< 00:01,1.84 | 0.00472,1.83 | 0.00471,10.26,10.20,27.1,9.9 m -   22 m
(2018 RE8),2018-Sep-13 23:23Ê±Ê< 00:01,1.23 | 0.00315,1.22 | 0.00314,10.11,10.03,27,10 m -   23 m
(2018 RF6),2018-Sep-14 09:08Ê±Ê< 00:01,13.10 | 0.03365,13.02 | 0.03345,12.43,12.42,25,27 m -   60 m
(2018 RC4),2018-Sep-14 20:02Ê±Ê< 00:01,10.46 | 0.02687,10.42 | 0.02678,8.06,8.05,25.8,18 m -   41 m
(2018 RE5),2018-Sep-15 03:45Ê±Ê< 00:01,1.48 | 0.00379,1.47 | 0.00378,15.33,15.29,27.4,8.8 m -   20 m
(2018 RQ2),2018-Sep-15 08:15Ê±Ê< 00:01,9.74 | 0.02502,9.70 | 0.02493,14.37,14.36,22.9,70 m -  160 m
(2018 RC1),2018-Sep-15 14:00Ê±Ê< 00:01,16.67 | 0.04285,16.60 | 0.04266,2.16,2.13,26.2,15 m -   34 m
(2018 SM),2018-Sep-15 22:29Ê±Ê< 00:01,0.11 | 0.00028,0.11 | 0.00028,11.08,10.20,29.4,3.5 m -  7.9 m
(2018 RB6),2018-Sep-16 04:58Ê±Ê< 00:01,1.52 | 0.00389,1.51 | 0.00388,13.55,13.50,25.8,19 m -   42 m
(2018 RN7),2018-Sep-16 18:18Ê±Ê< 00:01,2.03 | 0.00521,2.02 | 0.00520,18.48,18.46,27.5,8.6 m -   19 m
(2018 RG5),2018-Sep-16 18:29Ê±Ê< 00:01,4.49 | 0.01155,4.48 | 0.01151,8.29,8.26,26.7,12 m -   27 m
(2018 RA2),2018-Sep-16 19:04Ê±Ê< 00:01,8.00 | 0.02056,7.96 | 0.02046,9.34,9.32,25.5,21 m -   47 m
(2018 SL1),2018-Sep-16 22:22Ê±Ê< 00:01,9.48 | 0.02436,9.36 | 0.02405,8.74,8.73,26.1,16 m -   36 m
(2018 RG8),2018-Sep-16 22:45Ê±Ê< 00:01,3.54 | 0.00910,3.54 | 0.00908,6.99,6.95,26.7,12 m -   27 m
(2018 RM7),2018-Sep-17 05:17Ê±Ê< 00:01,2.78 | 0.00714,2.77 | 0.00711,17.38,17.36,28.1,6.3 m -   14 m
(2018 SD1),2018-Sep-17 06:56Ê±Ê< 00:01,8.23 | 0.02116,8.21 | 0.02109,16.36,16.36,24.6,32 m -   71 m
(2018 RK6),2018-Sep-17 10:35Ê±Ê< 00:01,2.41 | 0.00620,2.41 | 0.00619,6.36,6.29,28,6.8 m -   15 m
(2018 RQ4),2018-Sep-17 22:44Ê±Ê< 00:01,11.85 | 0.03044,11.81 | 0.03034,7.78,7.77,26.9,11 m -   25 m
(2018 SB2),2018-Sep-17 23:57Ê±Ê< 00:01,11.89 | 0.03056,11.80 | 0.03032,23.56,23.56,24.2,38 m -   84 m
(2018 SC1),2018-Sep-18 03:34Ê±Ê< 00:01,4.04 | 0.01038,4.03 | 0.01034,7.97,7.93,27.6,8.1 m -   18 m
(2018 SJ1),2018-Sep-18 12:31Ê±Ê< 00:01,1.66 | 0.00426,1.66 | 0.00425,15.33,15.29,25,27 m -   59 m
(2018 SC),2018-Sep-18 14:46Ê±Ê< 00:01,0.70 | 0.00179,0.70 | 0.00179,14.03,13.92,27.9,6.9 m -   16 m
(2018 RM4),2018-Sep-18 17:32Ê±Ê< 00:01,10.98 | 0.02821,10.85 | 0.02788,11.17,11.16,25.4,22 m -   49 m
(2018 RF8),2018-Sep-19 05:38Ê±Ê< 00:01,1.37 | 0.00352,1.37 | 0.00351,15.81,15.76,25.8,19 m -   42 m
(2018 RB4),2018-Sep-19 16:50Ê±Ê< 00:01,17.80 | 0.04574,17.67 | 0.04540,3.60,3.59,26.9,11 m -   25 m
(2018 SQ1),2018-Sep-20 03:37Ê±Ê< 00:01,1.96 | 0.00504,1.95 | 0.00502,18.72,18.69,26.6,13 m -   29 m
(2017 SL16),2018-Sep-20 21:09Ê±Ê< 00:01,8.50 | 0.02183,8.29 | 0.02129,6.42,6.40,25.8,18 m -   41 m
(2018 SR1),2018-Sep-22 16:30Ê±Ê< 00:01,16.99 | 0.04365,16.94 | 0.04354,14.11,14.11,22.5,85 m -  190 m
(2018 RH6),2018-Sep-22 20:56Ê±Ê< 00:01,8.57 | 0.02201,8.53 | 0.02191,5.97,5.95,27.5,8.5 m -   19 m
(2018 ST1),2018-Sep-24 06:38Ê±Ê< 00:01,4.30 | 0.01106,4.29 | 0.01103,12.07,12.05,25.1,25 m -   57 m
(2018 RQ1),2018-Sep-24 22:57Ê±Ê< 00:01,4.06 | 0.01043,4.05 | 0.01042,3.09,3.01,24.1,40 m -   89 m
(2018 SK),2018-Sep-25 00:29Ê±Ê< 00:01,13.07 | 0.03358,12.89 | 0.03313,7.72,7.71,25.7,19 m -   43 m
(2018 SD2),2018-Sep-25 06:07Ê±ÊÊÊÊ00:03,0.23 | 0.00059,0.23 | 0.00058,4.14,2.85,28.6,5.0 m -   11 m
(2018 SN2),2018-Sep-26 19:42Ê±Ê< 00:01,11.78 | 0.03028,11.70 | 0.03007,7.48,7.47,24.3,37 m -   83 m
(2018 SS1),2018-Sep-27 03:10Ê±Ê< 00:01,6.50 | 0.01671,6.48 | 0.01666,14.29,14.28,23.7,48 m -  110 m
(2018 SM1),2018-Sep-27 11:42Ê±Ê< 00:01,6.79 | 0.01746,6.79 | 0.01746,5.53,5.51,22.9,70 m -  160 m
(2018 SF2),2018-Sep-29 11:43Ê±Ê< 00:01,3.22 | 0.00827,3.21 | 0.00826,17.06,17.04,24.6,31 m -   70 m
(2018 SE2),2018-Sep-30 01:18Ê±Ê< 00:01,5.89 | 0.01512,5.87 | 0.01509,11.49,11.48,24.7,31 m -   69 m
(2018 SO2),2018-Sep-30 13:08Ê±Ê< 00:01,6.36 | 0.01635,6.35 | 0.01631,7.57,7.55,25.9,18 m -   40 m
(2018 SP2),2018-Sep-30 16:40Ê±Ê< 00:01,2.13 | 0.00548,2.13 | 0.00546,14.36,14.33,24.9,28 m -   62 m